City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
697,Khani,GE,41.9563,42.9566,36.97,98,83,5.28,broken clouds
698,Bedesa,ET,8.9,40.7833,70.45,25,45,7.45,scattered clouds
699,Kerur,IN,16.0167,75.5667,78.91,19,12,8.72,few clouds
700,Jalu,LY,29.0331,21.5482,60.87,35,92,5.77,overcast clouds
701,Palu,ID,-0.8917,119.8707,77.54,94,100,2.06,light rain
702,Tobol,KZ,52.6844,62.5794,16.41,93,98,8.08,overcast clouds
703,Farafangana,MG,-22.8167,47.8333,77.99,87,18,7.2,few clouds
704,Tanda,IN,26.55,82.65,67.95,39,0,7.54,clear sky
705,Shouguang,CN,36.88,118.7375,52.7,20,100,9.48,overcast clouds
706,Chanika,TZ,-5.4167,38.0167,75.2,74,100,7.87,light rain
707,Lapeer,US,43.0514,-83.3188,26.49,58,0,10.36,clear sky
708,Novo Aripuana,BR,-5.1206,-60.3797,92.41,50,98,2.17,overcast clouds
709,Usinsk,RU,65.9939,57.5281,-6.92,91,27,10.87,scattered clouds
710,Kunya,NG,12.2233,8.5325,98.76,7,20,4.61,few clouds
